    customer_id,tenure_months,monthly_charges,usage_drop_pct,support_tickets,days_since_last_purchase,contract_type,payment_method,churn
    CUST-15937,71,134.89,0.88,2,91,Two-Year,Credit Card,1
    CUST-15938,58,139.47,0.16,3,28,Month-to-Month,Credit Card,0
    CUST-15939,21,86.5,0.82,1,39,One-Year,Credit Card,1
    CUST-15940,56,101.78,0.19,1,65,Month-to-Month,Bank Transfer,0
    CUST-15941,20,74.44,0.34,1,16,Month-to-Month,Credit Card,1
    CUST-15942,54,74.4,0.4,2,67,One-Year,Credit Card,1
    CUST-15943,25,25.0,0.83,5,79,One-Year,Electronic Check,1
    CUST-15944,28,76.4,0.8,4,68,Month-to-Month,Electronic Check,1
    CUST-15945,5,107.55,0.74,1,36,One-Year,Electronic Check,1
    CUST-15946,21,74.86,0.34,3,30,Month-to-Month,Credit Card,1
    CUST-15947,18,133.41,0.0,2,93,Month-to-Month,Credit Card,1
    CUST-15948,47,63.23,0.61,7,23,One-Year,Bank Transfer,1
    CUST-15949,70,37.25,0.37,3,63,Month-to-Month,Electronic Check,1
    CUST-15950,57,125.5,0.68,0,69,Month-to-Month,Bank Transfer,1
    CUST-15951,19,107.61,0.72,2,47,Month-to-Month,Credit Card,1
    CUST-15952,65,51.44,0.4,2,11,Month-to-Month,Bank Transfer,1
    CUST-15953,3,89.74,0.67,2,19,One-Year,Credit Card,1
    CUST-15954,42,72.24,0.76,1,62,Month-to-Month,Credit Card,1
    CUST-15955,21,142.05,0.84,4,72,Two-Year,Bank Transfer,1
    CUST-15956,40,98.95,0.52,3,43,Month-to-Month,Electronic Check,1
    CUST-15957,67,40.59,0.7,1,75,Month-to-Month,Bank Transfer,1
    CUST-15958,25,85.28,0.45,2,9,One-Year,Electronic Check,0
    CUST-15959,55,132.13,0.04,6,110,Month-to-Month,Electronic Check,1
    CUST-15960,52,107.29,0.14,3,25,Two-Year,Credit Card,0
    CUST-15961,44,129.52,0.12,5,89,One-Year,Bank Transfer,1
    CUST-15962,56,52.55,0.15,3,78,Month-to-Month,Electronic Check,1
    CUST-15963,55,135.49,0.01,2,31,Month-to-Month,Credit Card,0
    CUST-15964,70,118.23,0.77,2,13,Month-to-Month,Electronic Check,1
    CUST-15965,66,114.76,0.5,0,65,Two-Year,Electronic Check,0
    CUST-15966,19,65.05,0.34,4,30,Month-to-Month,Electronic Check,1
    CUST-15967,7,135.4,0.37,1,73,Month-to-Month,Credit Card,1
    CUST-15968,63,102.94,0.42,2,104,Month-to-Month,Electronic Check,1
    CUST-15969,42,130.74,0.07,5,29,Month-to-Month,Credit Card,1
    CUST-15970,42,66.93,0.25,2,95,Month-to-Month,Credit Card,1
    CUST-15971,59,38.93,0.77,1,18,Two-Year,Electronic Check,1
    CUST-15972,20,63.2,0.67,1,3,One-Year,Electronic Check,1
    CUST-15973,17,79.18,0.51,2,119,One-Year,Credit Card,1
    CUST-15974,27,89.34,0.43,1,35,Two-Year,Electronic Check,0
    CUST-15975,47,86.41,0.23,1,66,Month-to-Month,Bank Transfer,1
    CUST-15976,2,90.99,0.42,1,4,Two-Year,Electronic Check,0
    CUST-15977,63,129.42,0.54,0,41,Month-to-Month,Electronic Check,1
    CUST-15978,62,42.11,0.64,2,79,Month-to-Month,Bank Transfer,1
    CUST-15979,19,61.09,0.15,1,114,Month-to-Month,Credit Card,1
    CUST-15980,17,135.52,0.73,2,81,Month-to-Month,Credit Card,1
    CUST-15981,69,92.86,0.31,3,90,Month-to-Month,Credit Card,1
    CUST-15982,39,95.84,0.45,0,95,One-Year,Credit Card,0
    CUST-15983,71,82.15,0.55,2,30,Month-to-Month,Bank Transfer,1
    CUST-15984,39,91.37,0.44,5,87,One-Year,Credit Card,1
    CUST-15985,36,45.75,0.51,2,94,One-Year,Bank Transfer,1
    CUST-15986,40,91.09,0.1,1,11,Two-Year,Bank Transfer,0
    CUST-15987,45,149.63,0.39,5,33,Two-Year,Electronic Check,1
    CUST-15988,4,93.59,0.25,3,38,Month-to-Month,Credit Card,1
    CUST-15989,25,25.77,0.08,3,110,Two-Year,Credit Card,1
    CUST-15990,69,123.54,0.17,1,5,Month-to-Month,Electronic Check,0
    CUST-15991,30,71.54,0.54,0,59,Month-to-Month,Electronic Check,1
    CUST-15992,68,39.98,0.18,5,99,Month-to-Month,Credit Card,1
    CUST-15993,29,132.13,0.16,3,51,Month-to-Month,Bank Transfer,1
    CUST-15994,68,45.74,0.5,1,65,Month-to-Month,Credit Card,1
    CUST-15995,51,139.7,0.81,4,68,One-Year,Electronic Check,1
    CUST-15996,24,77.43,0.71,1,58,Month-to-Month,Credit Card,1
    CUST-15997,14,116.56,0.81,4,48,Month-to-Month,Credit Card,1
    CUST-15998,69,91.11,0.52,1,58,Month-to-Month,Credit Card,1
    CUST-15999,18,53.36,0.37,1,102,Month-to-Month,Bank Transfer,1
    CUST-16000,42,107.24,0.66,2,37,Month-to-Month,Bank Transfer,1
    CUST-16001,57,144.53,0.24,7,7,One-Year,Electronic Check,0
    CUST-16002,12,120.05,0.07,3,60,Month-to-Month,Bank Transfer,1
    CUST-16003,17,98.52,0.31,4,59,Month-to-Month,Bank Transfer,1
    CUST-16004,30,148.78,0.27,1,10,Month-to-Month,Electronic Check,1
    CUST-16005,23,54.49,0.61,0,33,Month-to-Month,Bank Transfer,1
    CUST-16006,1,28.1,0.5,2,51,Month-to-Month,Electronic Check,1
    CUST-16007,32,24.18,0.12,4,78,Month-to-Month,Electronic Check,1
    CUST-16008,9,112.39,0.82,3,36,Month-to-Month,Bank Transfer,1
    CUST-16009,15,127.93,0.53,2,111,Month-to-Month,Credit Card,1
    CUST-16010,28,102.56,0.41,1,38,Month-to-Month,Bank Transfer,1
    CUST-16011,24,137.65,0.84,3,116,One-Year,Credit Card,1
    CUST-16012,60,110.74,0.09,0,55,Month-to-Month,Bank Transfer,0
    CUST-16013,35,68.22,0.71,2,30,One-Year,Bank Transfer,1
    CUST-16014,27,43.56,0.33,1,26,One-Year,Bank Transfer,1
    CUST-16015,20,140.2,0.63,3,95,Month-to-Month,Credit Card,1
    CUST-16016,65,33.47,0.84,1,42,Month-to-Month,Credit Card,1
    CUST-16017,49,90.59,0.47,1,47,One-Year,Electronic Check,0
    CUST-16018,1,60.82,0.02,1,19,Month-to-Month,Credit Card,0
    CUST-16019,10,55.28,0.03,4,104,Month-to-Month,Credit Card,1
    CUST-16020,47,103.96,0.3,1,77,One-Year,Credit Card,0
    CUST-16021,59,50.06,0.7,0,87,One-Year,Bank Transfer,1
    CUST-16022,62,139.13,0.26,7,83,Month-to-Month,Credit Card,1
    CUST-16023,18,72.79,0.3,1,80,Two-Year,Bank Transfer,1
    CUST-16024,46,108.06,0.71,1,25,Month-to-Month,Bank Transfer,1
    CUST-16025,32,114.61,0.1,0,90,Month-to-Month,Bank Transfer,1
    CUST-16026,27,108.78,0.76,1,85,One-Year,Bank Transfer,1
    CUST-16027,18,137.44,0.24,0,18,Two-Year,Credit Card,0
    CUST-16028,39,50.05,0.05,0,9,One-Year,Bank Transfer,0
    CUST-16029,49,31.19,0.11,1,88,Two-Year,Credit Card,0
    CUST-16030,44,27.21,0.86,3,111,Month-to-Month,Electronic Check,1
    CUST-16031,54,134.12,0.41,3,104,Month-to-Month,Electronic Check,1
    CUST-16032,34,146.53,0.23,2,17,Month-to-Month,Bank Transfer,1
    CUST-16033,71,59.33,0.47,3,94,One-Year,Electronic Check,1
    CUST-16034,36,110.16,0.61,2,4,Month-to-Month,Electronic Check,1
    CUST-16035,18,21.16,0.29,1,55,Month-to-Month,Electronic Check,1
    CUST-16036,38,44.52,0.65,3,54,Month-to-Month,Bank Transfer,1
    CUST-16037,59,109.61,0.23,3,28,One-Year,Electronic Check,0
    CUST-16038,9,28.57,0.1,4,105,Two-Year,Bank Transfer,1
    CUST-16039,51,80.91,0.49,1,40,Month-to-Month,Credit Card,1
    CUST-16040,35,106.14,0.14,2,9,Month-to-Month,Electronic Check,0
    CUST-16041,5,119.57,0.85,0,36,Month-to-Month,Bank Transfer,1
    CUST-16042,14,79.0,0.0,1,8,Month-to-Month,Credit Card,0
    CUST-16043,30,101.94,0.68,3,62,Month-to-Month,Electronic Check,1
    CUST-16044,4,90.14,0.25,3,86,One-Year,Electronic Check,1
    CUST-16045,39,26.8,0.76,0,89,One-Year,Bank Transfer,1
    CUST-16046,64,116.56,0.05,2,49,Month-to-Month,Electronic Check,0
    CUST-16047,25,42.41,0.86,3,70,Month-to-Month,Electronic Check,1
    CUST-16048,28,24.13,0.09,3,90,Month-to-Month,Bank Transfer,1
    CUST-16049,66,78.65,0.71,3,42,Month-to-Month,Credit Card,1
    CUST-16050,22,132.53,0.47,3,2,Month-to-Month,Credit Card,1
    CUST-16051,31,39.61,0.39,4,31,Month-to-Month,Electronic Check,1
    CUST-16052,23,21.67,0.25,4,76,Month-to-Month,Bank Transfer,1
    CUST-16053,48,34.3,0.76,1,19,One-Year,Credit Card,1
    CUST-16054,20,67.28,0.18,2,101,One-Year,Credit Card,1
    CUST-16055,38,95.42,0.65,1,112,Month-to-Month,Credit Card,1
    CUST-16056,55,45.09,0.4,2,101,Two-Year,Credit Card,1
    CUST-16057,68,124.26,0.9,3,65,Month-to-Month,Bank Transfer,1
    CUST-16058,1,117.93,0.55,1,74,Month-to-Month,Credit Card,1
    CUST-16059,7,110.46,0.09,2,60,One-Year,Credit Card,1
    CUST-16060,57,83.37,0.38,1,62,Month-to-Month,Credit Card,1
    CUST-16061,12,67.48,0.06,3,60,One-Year,Electronic Check,1
    CUST-16062,5,68.83,0.26,5,98,Two-Year,Credit Card,1
    CUST-16063,50,85.4,0.31,0,16,Month-to-Month,Electronic Check,0
    CUST-16064,42,30.05,0.77,0,105,Month-to-Month,Credit Card,1
    CUST-16065,12,108.7,0.75,2,7,Month-to-Month,Bank Transfer,1
    CUST-16066,18,65.7,0.01,2,77,Month-to-Month,Bank Transfer,1
    CUST-16067,66,49.22,0.48,0,68,Month-to-Month,Bank Transfer,1
    CUST-16068,17,56.18,0.2,3,103,One-Year,Electronic Check,1
    CUST-16069,68,43.44,0.29,3,95,Month-to-Month,Electronic Check,1
    CUST-16070,71,137.2,0.02,3,74,Month-to-Month,Credit Card,0
    CUST-16071,62,41.97,0.67,2,12,Month-to-Month,Bank Transfer,1
    CUST-16072,41,134.78,0.86,4,98,Month-to-Month,Credit Card,1
    CUST-16073,34,94.39,0.2,3,92,Month-to-Month,Credit Card,1
    CUST-16074,70,132.77,0.31,3,5,One-Year,Bank Transfer,0
    CUST-16075,45,81.63,0.19,1,92,Two-Year,Credit Card,1
    CUST-16076,58,140.59,0.84,1,47,Month-to-Month,Electronic Check,1
    CUST-16077,51,47.49,0.01,4,11,One-Year,Electronic Check,0
    CUST-16078,34,92.11,0.53,0,34,Two-Year,Bank Transfer,0
    CUST-16079,44,36.36,0.78,0,79,Month-to-Month,Bank Transfer,1
    CUST-16080,15,78.14,0.17,3,51,Month-to-Month,Bank Transfer,1
    CUST-16081,70,94.09,0.53,2,5,Two-Year,Bank Transfer,0
    CUST-16082,50,98.74,0.05,1,48,Two-Year,Credit Card,0
    CUST-16083,32,67.52,0.73,2,85,Month-to-Month,Credit Card,1
    CUST-16084,67,29.92,0.25,3,31,One-Year,Bank Transfer,0
    CUST-16085,3,105.19,0.89,3,40,One-Year,Bank Transfer,1
    CUST-16086,51,83.5,0.83,3,7,One-Year,Credit Card,1
    CUST-16087,67,37.79,0.66,2,99,Two-Year,Credit Card,1
    CUST-16088,48,141.66,0.45,1,85,One-Year,Electronic Check,1
    CUST-16089,17,144.24,0.69,1,40,Month-to-Month,Credit Card,1
    CUST-16090,7,131.36,0.12,0,69,Two-Year,Bank Transfer,0
    CUST-16091,13,129.7,0.28,3,14,Month-to-Month,Bank Transfer,1
    CUST-16092,66,32.83,0.02,1,98,One-Year,Electronic Check,0
    CUST-16093,4,149.14,0.58,1,10,One-Year,Electronic Check,1
    CUST-16094,10,72.05,0.72,3,82,Two-Year,Electronic Check,1
    CUST-16095,17,41.21,0.85,3,81,Two-Year,Credit Card,1
    CUST-16096,52,125.57,0.62,1,102,One-Year,Credit Card,1
    CUST-16097,6,49.34,0.66,1,49,Month-to-Month,Bank Transfer,1
    CUST-16098,69,88.4,0.81,1,96,One-Year,Bank Transfer,1
    CUST-16099,9,36.64,0.84,1,17,One-Year,Electronic Check,1
    CUST-16100,21,81.7,0.44,2,86,One-Year,Electronic Check,1
    CUST-16101,24,92.56,0.1,0,89,Month-to-Month,Credit Card,1
    CUST-16102,4,77.97,0.42,1,51,Month-to-Month,Bank Transfer,1
    CUST-16103,24,29.03,0.5,3,80,Month-to-Month,Bank Transfer,1
    CUST-16104,59,83.04,0.57,0,62,Month-to-Month,Electronic Check,1
    CUST-16105,3,80.96,0.89,2,30,One-Year,Credit Card,1
    CUST-16106,68,54.01,0.83,4,55,Two-Year,Bank Transfer,1
    CUST-16107,40,139.81,0.36,2,34,Two-Year,Bank Transfer,0
    CUST-16108,48,74.31,0.1,1,69,Month-to-Month,Credit Card,0
    CUST-16109,54,132.34,0.19,3,108,One-Year,Electronic Check,1
    CUST-16110,35,34.26,0.16,1,33,One-Year,Electronic Check,0
    CUST-16111,56,61.45,0.32,0,5,Month-to-Month,Credit Card,0
    CUST-16112,40,42.92,0.79,5,104,Month-to-Month,Credit Card,1
    CUST-16113,68,73.09,0.39,3,42,One-Year,Credit Card,0
    CUST-16114,46,34.51,0.51,2,3,Month-to-Month,Bank Transfer,1
    CUST-16115,13,77.33,0.16,3,63,Month-to-Month,Credit Card,1
    CUST-16116,27,66.0,0.44,4,38,Month-to-Month,Electronic Check,1
    CUST-16117,6,49.03,0.79,2,13,Two-Year,Bank Transfer,1
    CUST-16118,17,103.48,0.7,1,116,One-Year,Credit Card,1
    CUST-16119,36,143.62,0.07,2,8,Two-Year,Credit Card,0
    CUST-16120,2,46.92,0.78,1,61,One-Year,Credit Card,1
    CUST-16121,52,112.53,0.25,2,30,Two-Year,Electronic Check,0
    CUST-16122,66,116.51,0.6,1,50,Two-Year,Electronic Check,0
    CUST-16123,52,84.76,0.13,2,69,Month-to-Month,Electronic Check,1
    CUST-16124,43,136.7,0.61,3,38,Two-Year,Bank Transfer,1
    CUST-16125,22,145.63,0.03,2,59,Month-to-Month,Electronic Check,0
    CUST-16126,55,67.09,0.54,2,95,One-Year,Credit Card,1
    CUST-16127,67,104.63,0.58,3,2,Two-Year,Electronic Check,1
    CUST-16128,60,106.09,0.22,1,57,Month-to-Month,Bank Transfer,1
    CUST-16129,58,72.47,0.84,6,7,Two-Year,Electronic Check,1
    CUST-16130,12,61.18,0.04,1,80,Two-Year,Bank Transfer,0
    CUST-16131,69,141.39,0.8,0,10,Two-Year,Credit Card,0
    CUST-16132,39,122.7,0.34,4,29,Two-Year,Bank Transfer,1
    CUST-16133,13,34.88,0.64,3,94,Month-to-Month,Electronic Check,1
    CUST-16134,41,35.58,0.59,3,84,Month-to-Month,Credit Card,1
    CUST-16135,57,139.93,0.15,3,106,One-Year,Electronic Check,1
    CUST-16136,53,30.58,0.29,1,34,Month-to-Month,Electronic Check,0
    CUST-16137,12,109.49,0.48,2,72,Two-Year,Credit Card,1
    CUST-16138,13,49.48,0.76,1,98,Month-to-Month,Credit Card,1
    CUST-16139,57,24.57,0.86,3,98,One-Year,Electronic Check,1
    CUST-16140,40,27.75,0.02,1,45,Month-to-Month,Credit Card,1
    CUST-16141,45,68.56,0.32,3,100,Month-to-Month,Electronic Check,1
    CUST-16142,35,30.09,0.6,2,71,One-Year,Bank Transfer,1
    CUST-16143,3,97.56,0.47,1,58,One-Year,Bank Transfer,1
    CUST-16144,5,104.14,0.85,2,78,Month-to-Month,Electronic Check,1
    CUST-16145,11,68.55,0.02,2,84,Month-to-Month,Bank Transfer,1
    CUST-16146,71,116.57,0.39,2,101,Month-to-Month,Electronic Check,1
    CUST-16147,56,83.71,0.6,2,33,Two-Year,Credit Card,1
    CUST-16148,10,75.93,0.2,3,95,Month-to-Month,Bank Transfer,1
    CUST-16149,34,72.91,0.65,1,97,One-Year,Credit Card,1
    CUST-16150,67,76.04,0.07,0,90,Month-to-Month,Electronic Check,1
    CUST-16151,31,145.83,0.41,1,90,Two-Year,Electronic Check,1
    CUST-16152,71,108.58,0.61,1,51,Month-to-Month,Bank Transfer,1
    CUST-16153,66,60.98,0.24,0,64,Month-to-Month,Credit Card,0
    CUST-16154,70,115.4,0.07,2,38,Month-to-Month,Electronic Check,0
    CUST-16155,41,62.93,0.86,1,80,One-Year,Electronic Check,1
    CUST-16156,63,36.34,0.82,4,12,Two-Year,Credit Card,1
    CUST-16157,32,81.8,0.83,1,63,Two-Year,Credit Card,1
    CUST-16158,20,117.63,0.88,1,65,One-Year,Electronic Check,1
    CUST-16159,57,69.1,0.17,1,60,Month-to-Month,Credit Card,1
    CUST-16160,50,132.99,0.14,1,108,Month-to-Month,Bank Transfer,1
    CUST-16161,25,70.3,0.03,2,20,Two-Year,Credit Card,0
    CUST-16162,12,65.48,0.8,3,114,One-Year,Bank Transfer,1
    CUST-16163,71,149.77,0.68,2,66,Month-to-Month,Credit Card,1
    CUST-16164,39,82.72,0.57,2,95,One-Year,Electronic Check,1
    CUST-16165,17,124.68,0.83,0,18,Month-to-Month,Electronic Check,1
    CUST-16166,45,124.65,0.52,2,42,Two-Year,Credit Card,0
    CUST-16167,11,140.43,0.12,3,74,One-Year,Credit Card,1
    CUST-16168,70,31.04,0.16,0,119,Month-to-Month,Electronic Check,1
    CUST-16169,23,55.26,0.12,2,119,Month-to-Month,Credit Card,1
    CUST-16170,70,119.81,0.28,2,6,Two-Year,Electronic Check,0
    CUST-16171,38,93.14,0.34,3,66,Month-to-Month,Electronic Check,1
    CUST-16172,2,92.75,0.72,1,80,Month-to-Month,Electronic Check,1
    CUST-16173,37,41.61,0.17,0,69,Month-to-Month,Bank Transfer,0
    CUST-16174,49,56.55,0.65,2,102,Month-to-Month,Bank Transfer,1
    CUST-16175,52,87.77,0.44,5,86,Month-to-Month,Bank Transfer,1
    CUST-16176,33,56.03,0.9,3,22,One-Year,Electronic Check,1
    CUST-16177,22,47.34,0.7,0,22,Two-Year,Electronic Check,1
    CUST-16178,5,31.41,0.87,1,65,One-Year,Credit Card,1
    CUST-16179,18,40.24,0.31,2,100,One-Year,Bank Transfer,1
    CUST-16180,38,119.95,0.11,0,49,Two-Year,Electronic Check,0
    CUST-16181,37,113.44,0.46,2,77,Two-Year,Credit Card,1
    CUST-16182,64,25.96,0.11,2,12,One-Year,Credit Card,0
    CUST-16183,10,46.43,0.44,3,63,Month-to-Month,Bank Transfer,1
    CUST-16184,42,92.86,0.24,1,13,Month-to-Month,Bank Transfer,0
    CUST-16185,48,61.94,0.44,2,115,Month-to-Month,Bank Transfer,1
    CUST-16186,44,127.02,0.85,1,112,Two-Year,Electronic Check,1
    CUST-16187,16,122.05,0.26,3,62,Month-to-Month,Electronic Check,1
    CUST-16188,54,135.91,0.89,2,59,One-Year,Bank Transfer,1
    CUST-16189,35,93.18,0.21,4,11,Two-Year,Credit Card,0
    CUST-16190,28,65.77,0.19,3,114,One-Year,Electronic Check,1
    CUST-16191,2,98.79,0.49,1,82,Month-to-Month,Electronic Check,1
    CUST-16192,13,31.59,0.76,4,86,Month-to-Month,Bank Transfer,1
    CUST-16193,41,21.25,0.67,2,1,Two-Year,Electronic Check,0
    CUST-16194,59,22.22,0.65,2,68,One-Year,Bank Transfer,1
    CUST-16195,69,72.98,0.25,3,9,Month-to-Month,Electronic Check,0
    CUST-16196,53,49.65,0.02,4,3,Month-to-Month,Credit Card,1
    CUST-16197,45,40.45,0.15,1,72,Month-to-Month,Electronic Check,1
    CUST-16198,20,99.99,0.31,2,9,Month-to-Month,Bank Transfer,1
    CUST-16199,24,149.36,0.87,4,82,One-Year,Credit Card,1
    CUST-16200,61,43.11,0.83,1,69,Month-to-Month,Credit Card,1
    CUST-16201,58,91.03,0.18,1,22,Two-Year,Bank Transfer,0
    CUST-16202,27,35.56,0.65,2,101,Two-Year,Credit Card,1
    CUST-16203,26,141.45,0.52,1,118,One-Year,Electronic Check,1
    CUST-16204,7,57.93,0.04,3,69,Two-Year,Credit Card,1
    CUST-16205,42,134.18,0.33,1,23,Two-Year,Credit Card,0
    CUST-16206,47,56.8,0.44,1,80,One-Year,Credit Card,0
    CUST-16207,53,124.79,0.6,0,5,Month-to-Month,Electronic Check,1
    CUST-16208,59,47.22,0.27,2,101,Month-to-Month,Credit Card,1
    CUST-16209,38,58.06,0.84,0,108,Month-to-Month,Electronic Check,1
    CUST-16210,69,45.02,0.41,3,39,Two-Year,Credit Card,0
    CUST-16211,53,54.35,0.22,3,3,Two-Year,Bank Transfer,0
    CUST-16212,15,128.53,0.28,2,26,Month-to-Month,Electronic Check,1
    CUST-16213,26,103.07,0.68,3,119,Month-to-Month,Electronic Check,1
    CUST-16214,48,72.76,0.58,2,8,One-Year,Electronic Check,1
    CUST-16215,19,146.3,0.67,3,85,Month-to-Month,Credit Card,1
    CUST-16216,9,80.43,0.26,2,52,Month-to-Month,Electronic Check,1
    CUST-16217,64,146.07,0.29,1,82,One-Year,Bank Transfer,0
    CUST-16218,54,45.56,0.36,2,69,Month-to-Month,Bank Transfer,1
    CUST-16219,51,137.6,0.17,3,6,Month-to-Month,Credit Card,0
    CUST-16220,39,21.8,0.62,4,27,Two-Year,Electronic Check,1
    CUST-16221,4,90.89,0.3,0,86,One-Year,Credit Card,1
    CUST-16222,3,75.0,0.29,2,22,Month-to-Month,Bank Transfer,1
    CUST-16223,64,88.26,0.24,0,102,Two-Year,Credit Card,0
    CUST-16224,29,91.95,0.41,2,56,Two-Year,Bank Transfer,1
    CUST-16225,11,70.57,0.69,1,102,Month-to-Month,Bank Transfer,1
    CUST-16226,58,149.77,0.75,0,43,Month-to-Month,Credit Card,1
    CUST-16227,27,146.95,0.72,3,27,Month-to-Month,Bank Transfer,1
    CUST-16228,21,145.03,0.56,1,45,Two-Year,Bank Transfer,0
    CUST-16229,39,147.28,0.25,3,46,Two-Year,Bank Transfer,0
    CUST-16230,46,123.09,0.66,3,113,Month-to-Month,Electronic Check,1
    CUST-16231,66,148.52,0.04,4,33,Month-to-Month,Bank Transfer,1
    CUST-16232,36,136.01,0.72,5,106,One-Year,Credit Card,1
    CUST-16233,65,74.07,0.7,1,95,Month-to-Month,Electronic Check,1
    CUST-16234,63,122.02,0.6,3,28,One-Year,Electronic Check,1
    CUST-16235,35,138.57,0.09,3,94,Month-to-Month,Credit Card,1
    CUST-16236,31,112.64,0.9,2,98,Month-to-Month,Bank Transfer,1
    CUST-16237,28,74.96,0.68,2,109,Month-to-Month,Credit Card,1
    CUST-16238,1,28.55,0.66,1,81,Two-Year,Credit Card,1
    CUST-16239,25,125.26,0.06,2,51,Two-Year,Bank Transfer,0
    CUST-16240,43,143.86,0.36,2,64,Two-Year,Bank Transfer,0
    CUST-16241,67,67.12,0.08,0,35,Two-Year,Electronic Check,0
    CUST-16242,63,39.75,0.32,3,36,Month-to-Month,Electronic Check,1
    CUST-16243,51,62.45,0.51,2,6,Two-Year,Bank Transfer,0
    CUST-16244,2,95.74,0.79,5,109,Month-to-Month,Bank Transfer,1
    CUST-16245,64,61.2,0.25,2,93,Two-Year,Credit Card,0
    CUST-16246,69,99.38,0.56,3,58,Month-to-Month,Bank Transfer,1
    CUST-16247,9,145.69,0.15,1,23,Month-to-Month,Bank Transfer,0
    CUST-16248,2,107.2,0.32,1,14,Month-to-Month,Bank Transfer,1
    CUST-16249,34,67.15,0.85,0,73,Month-to-Month,Bank Transfer,1
    CUST-16250,60,141.65,0.67,2,56,One-Year,Bank Transfer,1
    CUST-16251,61,93.53,0.49,1,79,One-Year,Credit Card,0
    CUST-16252,31,36.69,0.23,3,102,Two-Year,Bank Transfer,0
    CUST-16253,10,84.87,0.34,2,25,Month-to-Month,Credit Card,1
    CUST-16254,36,104.97,0.14,2,20,One-Year,Credit Card,0
    CUST-16255,49,128.97,0.32,6,107,One-Year,Electronic Check,1
    CUST-16256,70,141.74,0.14,2,86,Month-to-Month,Credit Card,1
    CUST-16257,49,61.26,0.72,7,71,Month-to-Month,Electronic Check,1
    CUST-16258,3,40.22,0.07,4,18,Two-Year,Bank Transfer,1
    CUST-16259,5,29.6,0.17,2,17,One-Year,Electronic Check,0
    CUST-16260,61,115.99,0.62,0,14,Month-to-Month,Bank Transfer,1
    CUST-16261,26,123.37,0.81,1,26,Month-to-Month,Bank Transfer,1
    CUST-16262,5,73.22,0.87,3,104,Month-to-Month,Electronic Check,1
    CUST-16263,15,71.47,0.75,1,32,Month-to-Month,Credit Card,1
    CUST-16264,16,144.05,0.19,4,93,Month-to-Month,Bank Transfer,1
    CUST-16265,1,139.17,0.26,2,104,Month-to-Month,Electronic Check,1
    CUST-16266,16,50.32,0.78,0,59,Month-to-Month,Credit Card,1
    CUST-16267,37,121.5,0.8,0,71,Month-to-Month,Credit Card,1
    CUST-16268,3,100.95,0.58,1,57,Two-Year,Bank Transfer,1
    CUST-16269,52,40.05,0.28,6,73,Month-to-Month,Credit Card,1
    CUST-16270,47,66.38,0.2,3,12,One-Year,Credit Card,0
    CUST-16271,13,43.07,0.77,1,3,Month-to-Month,Bank Transfer,1
    CUST-16272,55,58.37,0.18,4,32,Month-to-Month,Credit Card,0
    CUST-16273,21,99.99,0.6,0,97,Month-to-Month,Electronic Check,1
    CUST-16274,66,68.78,0.87,1,15,Month-to-Month,Credit Card,1
    CUST-16275,54,71.23,0.63,3,9,Two-Year,Electronic Check,0
